,Index,WaveletSystemType,RefinableMaskInfo,DualRefinableMaskInfo,SymmetryInfo,DilationMatrixInfo,WaveletMaskAmount,SR,DualSR,ValidPRP,SourceInfo,Level,Estimated_CR,TestImg
332,D0_IN_04_HR_DF_NS_FL,Frame-like Dual Wavelet System,Haar,Delta Function,Only Refinable,DyadicStandard,3,1,0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",6,0.004556754060844206,lenna.bmp
333,D0_IN_04_HR_DF_NS_FL,Frame-like Dual Wavelet System,Haar,Delta Function,Only Refinable,DyadicStandard,3,1,0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",6,0.0098431332023037,lenna.bmp
334,D0_IN_04_HR_DF_NS_FL,Frame-like Dual Wavelet System,Haar,Delta Function,Only Refinable,DyadicStandard,3,1,0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",6,0.021262343752724643,lenna.bmp
335,D0_IN_04_HR_DF_NS_FL,Frame-like Dual Wavelet System,Haar,Delta Function,Only Refinable,DyadicStandard,3,1,0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",6,0.045929202883612456,lenna.bmp
336,D0_IN_04_HR_DF_NS_FL,Frame-like Dual Wavelet System,Haar,Delta Function,Only Refinable,DyadicStandard,3,1,0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",6,0.09921256574801249,lenna.bmp
337,D0_IN_04_HR_DF_NS_FL,Frame-like Dual Wavelet System,Haar,Delta Function,Only Refinable,DyadicStandard,3,1,0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",6,0.21431099571326834,lenna.bmp
338,D0_IN_04_HR_DF_NS_FL,Frame-like Dual Wavelet System,Haar,Delta Function,Only Refinable,DyadicStandard,3,1,0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",6,0.46293735614364534,lenna.bmp
339,D0_IN_04_HR_DF_NS_FL,Frame-like Dual Wavelet System,Haar,Delta Function,Only Refinable,DyadicStandard,3,1,0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",6,1.0,lenna.bmp
340,D0_IN_04_HR_BI_D2_FR,Dual Wavelet Frame,Haar,Biorthogonal In The Same Support,"D2 With Symmetry Center (1/2,1/2)",DyadicStandard,3,1,1,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.0009765625,lenna.bmp
341,D0_IN_04_HR_BI_D2_FR,Dual Wavelet Frame,Haar,Biorthogonal In The Same Support,"D2 With Symmetry Center (1/2,1/2)",DyadicStandard,3,1,1,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.002109491677524035,lenna.bmp
342,D0_IN_04_HR_BI_D2_FR,Dual Wavelet Frame,Haar,Biorthogonal In The Same Support,"D2 With Symmetry Center (1/2,1/2)",DyadicStandard,3,1,1,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.004556754060844206,lenna.bmp
343,D0_IN_04_HR_BI_D2_FR,Dual Wavelet Frame,Haar,Biorthogonal In The Same Support,"D2 With Symmetry Center (1/2,1/2)",DyadicStandard,3,1,1,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.0098431332023037,lenna.bmp
344,D0_IN_04_HR_BI_D2_FR,Dual Wavelet Frame,Haar,Biorthogonal In The Same Support,"D2 With Symmetry Center (1/2,1/2)",DyadicStandard,3,1,1,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.021262343752724643,lenna.bmp
345,D0_IN_04_HR_BI_D2_FR,Dual Wavelet Frame,Haar,Biorthogonal In The Same Support,"D2 With Symmetry Center (1/2,1/2)",DyadicStandard,3,1,1,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.045929202883612456,lenna.bmp
346,D0_IN_04_HR_BI_D2_FR,Dual Wavelet Frame,Haar,Biorthogonal In The Same Support,"D2 With Symmetry Center (1/2,1/2)",DyadicStandard,3,1,1,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.09921256574801249,lenna.bmp
347,D0_IN_04_HR_BI_D2_FR,Dual Wavelet Frame,Haar,Biorthogonal In The Same Support,"D2 With Symmetry Center (1/2,1/2)",DyadicStandard,3,1,1,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.21431099571326834,lenna.bmp
348,D0_IN_04_HR_BI_D2_FR,Dual Wavelet Frame,Haar,Biorthogonal In The Same Support,"D2 With Symmetry Center (1/2,1/2)",DyadicStandard,3,1,1,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.46293735614364534,lenna.bmp
349,D0_IN_04_HR_BI_D2_FR,Dual Wavelet Frame,Haar,Biorthogonal In The Same Support,"D2 With Symmetry Center (1/2,1/2)",DyadicStandard,3,1,1,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,1.0,lenna.bmp
350,D0_IN_04_HR_BI_D2_OB,ONB,Haar,Biorthogonal In The Same Support,"D2 With Symmetry Center (1/2,1/2)",DyadicStandard,3,1,1,True,Thesis,6,0.0009765625,lenna.bmp
351,D0_IN_04_HR_BI_D2_OB,ONB,Haar,Biorthogonal In The Same Support,"D2 With Symmetry Center (1/2,1/2)",DyadicStandard,3,1,1,True,Thesis,6,0.002109491677524035,lenna.bmp
352,D0_IN_04_HR_BI_D2_OB,ONB,Haar,Biorthogonal In The Same Support,"D2 With Symmetry Center (1/2,1/2)",DyadicStandard,3,1,1,True,Thesis,6,0.004556754060844206,lenna.bmp
353,D0_IN_04_HR_BI_D2_OB,ONB,Haar,Biorthogonal In The Same Support,"D2 With Symmetry Center (1/2,1/2)",DyadicStandard,3,1,1,True,Thesis,6,0.0098431332023037,lenna.bmp
354,D0_IN_04_HR_BI_D2_OB,ONB,Haar,Biorthogonal In The Same Support,"D2 With Symmetry Center (1/2,1/2)",DyadicStandard,3,1,1,True,Thesis,6,0.021262343752724643,lenna.bmp
355,D0_IN_04_HR_BI_D2_OB,ONB,Haar,Biorthogonal In The Same Support,"D2 With Symmetry Center (1/2,1/2)",DyadicStandard,3,1,1,True,Thesis,6,0.045929202883612456,lenna.bmp
356,D0_IN_04_HR_BI_D2_OB,ONB,Haar,Biorthogonal In The Same Support,"D2 With Symmetry Center (1/2,1/2)",DyadicStandard,3,1,1,True,Thesis,6,0.09921256574801249,lenna.bmp
357,D0_IN_04_HR_BI_D2_OB,ONB,Haar,Biorthogonal In The Same Support,"D2 With Symmetry Center (1/2,1/2)",DyadicStandard,3,1,1,True,Thesis,6,0.21431099571326834,lenna.bmp
358,D0_IN_04_HR_BI_D2_OB,ONB,Haar,Biorthogonal In The Same Support,"D2 With Symmetry Center (1/2,1/2)",DyadicStandard,3,1,1,True,Thesis,6,0.46293735614364534,lenna.bmp
359,D0_IN_04_HR_BI_D2_OB,ONB,Haar,Biorthogonal In The Same Support,"D2 With Symmetry Center (1/2,1/2)",DyadicStandard,3,1,1,True,Thesis,6,1.0,lenna.bmp
360,D0_IN_07_C1_DF_D1_FL,Frame-Like Dual Wavelet System,Best in Cube-1,Delta Function,D1,DyadicStandard,3,2,0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",6,0.0009765625,lenna.bmp
361,D0_IN_07_C1_DF_D1_FL,Frame-Like Dual Wavelet System,Best in Cube-1,Delta Function,D1,DyadicStandard,3,2,0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",6,0.002109491677524035,lenna.bmp
362,D0_IN_07_C1_DF_D1_FL,Frame-Like Dual Wavelet System,Best in Cube-1,Delta Function,D1,DyadicStandard,3,2,0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",6,0.004556754060844206,lenna.bmp
363,D0_IN_07_C1_DF_D1_FL,Frame-Like Dual Wavelet System,Best in Cube-1,Delta Function,D1,DyadicStandard,3,2,0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",6,0.0098431332023037,lenna.bmp
364,D0_IN_07_C1_DF_D1_FL,Frame-Like Dual Wavelet System,Best in Cube-1,Delta Function,D1,DyadicStandard,3,2,0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",6,0.021262343752724643,lenna.bmp
365,D0_IN_07_C1_DF_D1_FL,Frame-Like Dual Wavelet System,Best in Cube-1,Delta Function,D1,DyadicStandard,3,2,0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",6,0.045929202883612456,lenna.bmp
366,D0_IN_07_C1_DF_D1_FL,Frame-Like Dual Wavelet System,Best in Cube-1,Delta Function,D1,DyadicStandard,3,2,0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",6,0.09921256574801249,lenna.bmp
367,D0_IN_07_C1_DF_D1_FL,Frame-Like Dual Wavelet System,Best in Cube-1,Delta Function,D1,DyadicStandard,3,2,0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",6,0.21431099571326834,lenna.bmp
368,D0_IN_07_C1_DF_D1_FL,Frame-Like Dual Wavelet System,Best in Cube-1,Delta Function,D1,DyadicStandard,3,2,0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",6,0.46293735614364534,lenna.bmp
369,D0_IN_07_C1_DF_D1_FL,Frame-Like Dual Wavelet System,Best in Cube-1,Delta Function,D1,DyadicStandard,3,2,0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",6,1.0,lenna.bmp
370,D1_IN_04_HR_DF_NS_FL,Frame-like Dual Wavelet System,Haar,Delta Function,No Symmetry,DyadicNonStandard,3,1,0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",6,0.0009765625,lenna.bmp
371,D1_IN_04_HR_DF_NS_FL,Frame-like Dual Wavelet System,Haar,Delta Function,No Symmetry,DyadicNonStandard,3,1,0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",6,0.002109491677524035,lenna.bmp
372,D1_IN_04_HR_DF_NS_FL,Frame-like Dual Wavelet System,Haar,Delta Function,No Symmetry,DyadicNonStandard,3,1,0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",6,0.004556754060844206,lenna.bmp
373,D1_IN_04_HR_DF_NS_FL,Frame-like Dual Wavelet System,Haar,Delta Function,No Symmetry,DyadicNonStandard,3,1,0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",6,0.0098431332023037,lenna.bmp
374,D1_IN_04_HR_DF_NS_FL,Frame-like Dual Wavelet System,Haar,Delta Function,No Symmetry,DyadicNonStandard,3,1,0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",6,0.021262343752724643,lenna.bmp
375,D1_IN_04_HR_DF_NS_FL,Frame-like Dual Wavelet System,Haar,Delta Function,No Symmetry,DyadicNonStandard,3,1,0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",6,0.045929202883612456,lenna.bmp
376,D1_IN_04_HR_DF_NS_FL,Frame-like Dual Wavelet System,Haar,Delta Function,No Symmetry,DyadicNonStandard,3,1,0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",6,0.09921256574801249,lenna.bmp
377,D1_IN_04_HR_DF_NS_FL,Frame-like Dual Wavelet System,Haar,Delta Function,No Symmetry,DyadicNonStandard,3,1,0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",6,0.21431099571326834,lenna.bmp
378,D1_IN_04_HR_DF_NS_FL,Frame-like Dual Wavelet System,Haar,Delta Function,No Symmetry,DyadicNonStandard,3,1,0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",6,0.46293735614364534,lenna.bmp
379,D1_IN_04_HR_DF_NS_FL,Frame-like Dual Wavelet System,Haar,Delta Function,No Symmetry,DyadicNonStandard,3,1,0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",6,1.0,lenna.bmp
380,D1_IN_04_HR_BI_NS_FR,Dual Wavelet Frame,Haar,Biorthogonal In The Same Support,No Symmetry,DyadicNonStandard,3,1,1,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.0009765625,lenna.bmp
381,D1_IN_04_HR_BI_NS_FR,Dual Wavelet Frame,Haar,Biorthogonal In The Same Support,No Symmetry,DyadicNonStandard,3,1,1,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.002109491677524035,lenna.bmp
382,D1_IN_04_HR_BI_NS_FR,Dual Wavelet Frame,Haar,Biorthogonal In The Same Support,No Symmetry,DyadicNonStandard,3,1,1,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.004556754060844206,lenna.bmp
383,D1_IN_04_HR_BI_NS_FR,Dual Wavelet Frame,Haar,Biorthogonal In The Same Support,No Symmetry,DyadicNonStandard,3,1,1,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.0098431332023037,lenna.bmp
384,D1_IN_04_HR_BI_NS_FR,Dual Wavelet Frame,Haar,Biorthogonal In The Same Support,No Symmetry,DyadicNonStandard,3,1,1,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.021262343752724643,lenna.bmp
385,D1_IN_04_HR_BI_NS_FR,Dual Wavelet Frame,Haar,Biorthogonal In The Same Support,No Symmetry,DyadicNonStandard,3,1,1,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.045929202883612456,lenna.bmp
386,D1_IN_04_HR_BI_NS_FR,Dual Wavelet Frame,Haar,Biorthogonal In The Same Support,No Symmetry,DyadicNonStandard,3,1,1,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.09921256574801249,lenna.bmp
387,D1_IN_04_HR_BI_NS_FR,Dual Wavelet Frame,Haar,Biorthogonal In The Same Support,No Symmetry,DyadicNonStandard,3,1,1,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.21431099571326834,lenna.bmp
388,D1_IN_04_HR_BI_NS_FR,Dual Wavelet Frame,Haar,Biorthogonal In The Same Support,No Symmetry,DyadicNonStandard,3,1,1,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.46293735614364534,lenna.bmp
389,D1_IN_04_HR_BI_NS_FR,Dual Wavelet Frame,Haar,Biorthogonal In The Same Support,No Symmetry,DyadicNonStandard,3,1,1,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,1.0,lenna.bmp
390,D1_IN_04_HR_BI_NS_OB,ONB,Haar,Biorthogonal In The Same Support,No Symmetry,DyadicNONStandard,3,1,1,True,Thesis,6,0.0009765625,lenna.bmp
391,D1_IN_04_HR_BI_NS_OB,ONB,Haar,Biorthogonal In The Same Support,No Symmetry,DyadicNONStandard,3,1,1,True,Thesis,6,0.002109491677524035,lenna.bmp
392,D1_IN_04_HR_BI_NS_OB,ONB,Haar,Biorthogonal In The Same Support,No Symmetry,DyadicNONStandard,3,1,1,True,Thesis,6,0.004556754060844206,lenna.bmp
393,D1_IN_04_HR_BI_NS_OB,ONB,Haar,Biorthogonal In The Same Support,No Symmetry,DyadicNONStandard,3,1,1,True,Thesis,6,0.0098431332023037,lenna.bmp
394,D1_IN_04_HR_BI_NS_OB,ONB,Haar,Biorthogonal In The Same Support,No Symmetry,DyadicNONStandard,3,1,1,True,Thesis,6,0.021262343752724643,lenna.bmp
395,D1_IN_04_HR_BI_NS_OB,ONB,Haar,Biorthogonal In The Same Support,No Symmetry,DyadicNONStandard,3,1,1,True,Thesis,6,0.045929202883612456,lenna.bmp
396,D1_IN_04_HR_BI_NS_OB,ONB,Haar,Biorthogonal In The Same Support,No Symmetry,DyadicNONStandard,3,1,1,True,Thesis,6,0.09921256574801249,lenna.bmp
397,D1_IN_04_HR_BI_NS_OB,ONB,Haar,Biorthogonal In The Same Support,No Symmetry,DyadicNONStandard,3,1,1,True,Thesis,6,0.21431099571326834,lenna.bmp
398,D1_IN_04_HR_BI_NS_OB,ONB,Haar,Biorthogonal In The Same Support,No Symmetry,DyadicNONStandard,3,1,1,True,Thesis,6,0.46293735614364534,lenna.bmp
399,D1_IN_04_HR_BI_NS_OB,ONB,Haar,Biorthogonal In The Same Support,No Symmetry,DyadicNONStandard,3,1,1,True,Thesis,6,1.0,lenna.bmp
400,Q0_NI_09_C1_2С_D4_FLL2,Frame-like Dual Wavelet System,Best In Cube-1,2-Compatible In Rhomb-1,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.0009765625,lenna.bmp
401,Q0_NI_09_C1_2С_D4_FLL2,Frame-like Dual Wavelet System,Best In Cube-1,2-Compatible In Rhomb-1,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.002109491677524035,lenna.bmp
402,Q0_NI_09_C1_2С_D4_FLL2,Frame-like Dual Wavelet System,Best In Cube-1,2-Compatible In Rhomb-1,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.004556754060844206,lenna.bmp
403,Q0_NI_09_C1_2С_D4_FLL2,Frame-like Dual Wavelet System,Best In Cube-1,2-Compatible In Rhomb-1,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.0098431332023037,lenna.bmp
404,Q0_NI_09_C1_2С_D4_FLL2,Frame-like Dual Wavelet System,Best In Cube-1,2-Compatible In Rhomb-1,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.021262343752724643,lenna.bmp
405,Q0_NI_09_C1_2С_D4_FLL2,Frame-like Dual Wavelet System,Best In Cube-1,2-Compatible In Rhomb-1,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.045929202883612456,lenna.bmp
406,Q0_NI_09_C1_2С_D4_FLL2,Frame-like Dual Wavelet System,Best In Cube-1,2-Compatible In Rhomb-1,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.09921256574801249,lenna.bmp
407,Q0_NI_09_C1_2С_D4_FLL2,Frame-like Dual Wavelet System,Best In Cube-1,2-Compatible In Rhomb-1,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.21431099571326834,lenna.bmp
408,Q0_NI_09_C1_2С_D4_FLL2,Frame-like Dual Wavelet System,Best In Cube-1,2-Compatible In Rhomb-1,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.46293735614364534,lenna.bmp
409,Q0_NI_09_C1_2С_D4_FLL2,Frame-like Dual Wavelet System,Best In Cube-1,2-Compatible In Rhomb-1,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,1.0,lenna.bmp
410,Q0_NI_09_C1_4С_D4_FL,Frame-like Dual Wavelet System,Best In Cube-1,4-Compatible In Cube-1,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.0009765625,lenna.bmp
411,Q0_NI_09_C1_4С_D4_FL,Frame-like Dual Wavelet System,Best In Cube-1,4-Compatible In Cube-1,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.002109491677524035,lenna.bmp
412,Q0_NI_09_C1_4С_D4_FL,Frame-like Dual Wavelet System,Best In Cube-1,4-Compatible In Cube-1,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.004556754060844206,lenna.bmp
413,Q0_NI_09_C1_4С_D4_FL,Frame-like Dual Wavelet System,Best In Cube-1,4-Compatible In Cube-1,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.0098431332023037,lenna.bmp
414,Q0_NI_09_C1_4С_D4_FL,Frame-like Dual Wavelet System,Best In Cube-1,4-Compatible In Cube-1,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.021262343752724643,lenna.bmp
415,Q0_NI_09_C1_4С_D4_FL,Frame-like Dual Wavelet System,Best In Cube-1,4-Compatible In Cube-1,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.045929202883612456,lenna.bmp
416,Q0_NI_09_C1_4С_D4_FL,Frame-like Dual Wavelet System,Best In Cube-1,4-Compatible In Cube-1,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.09921256574801249,lenna.bmp
417,Q0_NI_09_C1_4С_D4_FL,Frame-like Dual Wavelet System,Best In Cube-1,4-Compatible In Cube-1,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.21431099571326834,lenna.bmp
418,Q0_NI_09_C1_4С_D4_FL,Frame-like Dual Wavelet System,Best In Cube-1,4-Compatible In Cube-1,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.46293735614364534,lenna.bmp
419,Q0_NI_09_C1_4С_D4_FL,Frame-like Dual Wavelet System,Best In Cube-1,4-Compatible In Cube-1,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,1.0,lenna.bmp
420,Q0_NI_09_C1_4С_D4_FLL2,Frame-like Dual Wavelet System,Best In Cube-1,4-Compatible In Rhomb-2,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.0009765625,lenna.bmp
421,Q0_NI_09_C1_4С_D4_FLL2,Frame-like Dual Wavelet System,Best In Cube-1,4-Compatible In Rhomb-2,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.002109491677524035,lenna.bmp
422,Q0_NI_09_C1_4С_D4_FLL2,Frame-like Dual Wavelet System,Best In Cube-1,4-Compatible In Rhomb-2,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.004556754060844206,lenna.bmp
423,Q0_NI_09_C1_4С_D4_FLL2,Frame-like Dual Wavelet System,Best In Cube-1,4-Compatible In Rhomb-2,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.0098431332023037,lenna.bmp
424,Q0_NI_09_C1_4С_D4_FLL2,Frame-like Dual Wavelet System,Best In Cube-1,4-Compatible In Rhomb-2,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.021262343752724643,lenna.bmp
